text,label
oczywiście inspiracja mega dumny,0
kolejny mylić nacjonalizm szowinizm,0
tępa swolocz mój miasto pojechal prosty tępa potęi enty,0
myśleć smalec zepsuć,0
twórzyć park boisko plac zabawa i tym podobne pieniądz człowiek,0
elity pełny empatia współczuć inteligencja emocjonalny koń uśmieć,0
wiedzieć zwrócić być uwaga płynny zmiana temat,0
zrobić zajebisty cv fajny zdjęcie brakować mój fotogeniczność xd,0
ruszać udział wigier,0
Myśle dogadać dziadek,0
mały poprawka gospodarz swój trening odbyć 1030 ośrodek treningowy konferencja startować chwila wieczór,0
rochać grunwaldzki koziołkować autobus,0
piłka gra,0
mieć obrona bbca bramce buffona dobry forma pozwolić,0
gdańsk adamowicz 64nkielce went 64nkraków majchrowski 64,0
rt gdańsk adamowicz 64nkielce went 64nkraków majchrowski 64,0
zrobić skoro trzy tydzień sprawa,0
wkoncuyć kupowal mecz,0
temp spadla 10 zakladać dres,0
głupi być zwykle czarnecki zostać odwołać chamstwo prawda mieć wątpliwość zapytaj carycę,0
rostowski rozjebie komisja vat,0
zaraz rok pyknie nowy komputer,0
mus wrócić mp3 320 kbps,0
raz potem okazać borsuk,0
dzięki pan premiera poprzeć działanie,0
runda zostać podzielić chyba,0
dać próbować być wykręcać dać nikt inny trudno powodzenie,0
pisowski rzecznik prasowy debil,0
kolejny łamać prawo boić kontakt człowiek zewnątrz protestującymi darmo znać prawda,0
mój wyobraźni reprezentować mentalność akceptować patrzeć pobłażać litość,0
słowo lewandowski tyle stać,0
rt słowo lewandowski tyle stać,0
ładny koronek cudowny szalej,0
dziękować spróbować dodatkowo kapara wersja zwolennik,0
ciulć poseł,0
trójpodzial biblia państwo demokratyczny,0
móc matysiak zapraszaćmy wbijać d,0
czarnecki mikke najlepsi europosłowie dol ruchaj kase chca upadek odklejenie mózgowy,0
sakiewicz wazelina oko zalewać bredzić,1
wisła móc uznawać 14 mistrzostwa robić,0
oprócz skład złodziejkeno widzieć dać zbudować skład d,0
psychopolactwo kontrnatarciu spierdalama piwnica,0
jezu dziewczyna tvd grać syrena,0
móc polecić świetny fachowca,0
przychodzić ponoć tweet zamykający dyskusja,0
słyszeć być wrocławski zoo zakupić rzadka okaz samica słownica motylica,0
znać morfa mieć wnioskować odwrotnie,0
mówić jaki szczęka prezydentura mył zjeb,0
okej człowiek piseć być chłopak zadzwonić dostać być zawał xddddd,0
czas mieć przygotowanie,0
dziwie wchodzić dyskusja taki ameba umysłowy pan,0
kolejny pieprzony lanser znać móc tekst darować,0
materiale akurat być być mecz niewidzial prawda zw redaktor tvn zblaznila,0
oceniać,0
podzial bilans znaczenie miejsce faza zasadniczy,0
idealny trener odzyskanie 4 miejsce wygrana pucharz myszka mik,0
mieć dziecko przeciwny adopcja dziecko para jednopłciowy,0
zwykle najwięcej powiedzieć pisowski sierota komunie,0
kodeks karny,0
bilbord,0
230 strona pełno wreszcie dom zapowiadać wolny weekend zapomnieć być taki,0
brawo jutro set dawać awans zwycięstwo grupa 03 liczyć mały punkt,0
bać,0
mój koleżanka przyjąć rok temu filologi poznać problem,0
zwykle naćpa lewitować,0
witać gwiazdo tt,0
ściemnie jaść,0
spoko musz tłum,0
jakiś artykuł gd chcieć zatrzymać polkowica,0
dzisiejszy dzień koszmar,0
wrażenie mój tata sprawiać radość denerwować like dude charakter przestać robić,0
rt wrażenie mój tata sprawiać radość denerwować like dude charakter przestać robić,0
woleć pajacować udawać ucho boleć nieprzygotować sezon,0
poseł parodia poseł dziennikarz parodia,0
data dać znać,0
100 przypalić jajecznica często placzy kochać,0
sam faktycznie,0
mieć mieć urlop,0
napisać być zastanowić noe palić,0
niewiem zajęcie 21,0
edzio zareagować akcja,0
nieodwracalny zmiana wykonawca kaliber 44n,0
widzew mielismya farto ratowalisma punkt drugi,0
prezydent Lech Wałęsa ps bolek rozważać przyjechać sejm prezydent myślipan prezydent podjąć decyzja,0
wstyd mówić rafał wstyd,0
lubie,0
widzieć swastyka czole,0
trochę przesadzać cieszyć co taki poziom gra wywalczyć,0
dożyć być czas komentować wypowiedź ludzie powinien być pytać pietruszko bazarek,0
rt dożyć być czas komentować wypowiedź ludzie powinien być pytać pietruszko bazarek,0
grać orlik nikt wynagrodzenie niedawać biegam staram cały wiec uważać słaby wytłumaczenie,0
znacznie łatwo,0
chcieć wiedzieć odebrać,0
niezły pistolet ziuka,0
należeć wymagać wnikliwy ocenie bezrefleksyjny powtarzać obiegowych opinia,0
ładny widok udać wypoczynek,0
około udobruchać być proś,0
cavać strzelać gol 18 finał mistrzostwa świat taki luz bawić dziecko plaża,0
ważny spotkanie służbowy by być woleć dżem ostrożnie,0
zaklaskacie amen,0
premedytacja zobacz powtorkenie dyskutować daleko widza zaślepić fan arsenal,0
usb funkcjonować 4 wymiar nnie pasujennie pasujennie pasujenpasować,0
trudny robim moż,0
pis kolorowy partia wspierać lgbt liberalizować ustawa aborcyjny rozdział kościół państwo,0
wyjść blisko bułka,0
głównie polegać cykl,0
płacz dziecko wyzywać klub 3 2 1,0
ijo ijo ijo policja tt przejechać być aresztować śmierdzącą tt śmierdzić,1
wiedzieć robić by być widzieć,0
popo zrobiłchyba podawać tył,0
wyjść legia sosnowec jutro wicemistrz vs mistrz dobrze,0
raczej iloczyn n iloczyn,0
póki zapraszać,0
gadać,0
kojarzyć tytanikiemmoze m zmajstrywać,0
profil fb pełny rasistowski post działać nadal,0
drażny kółko pierdzielić fakt budować,0
kto człowiek widzieć numer czterdzieści cztery 44 automatycznie mówić imię czterdzieść cztery,0
rt kto ludzie widzieć numer czterdzieści cztery 44 automatycznie mówić imię czterdzieść cztery,0
js wiedzieć być smutno k,0
ujawniać afer koniec odpowiedzieć rujnować państwo polski rząd popsla,0
rt ujawniać afera koniec odpowiedzieć rujnować państwo polski rząd popsla,0
osiedl Casanova wabić amor żaden przepuść ważyć kilo wiedzieć,0
qurwa zacznij kopać rowy warszawa zrób wenecjie,0
rt qurwa zacznij kopać rowy warszawa zrób wenecjie,0
kto zabraknąć niepowołany,0
tytuł pobit tekst taki,0
wpis pisdzielstwo mieć gówno noga spokojnie,1
serio liczyles 15 tysiąc ostatnio frekwencja liczyć topowy mecz,0
mieć praktyka radio hektar,0
kapitalny zdjęcie pojawić ekipa grzegorz jakubowski,0
wpływ spierdalający followers,0
piszecie doniesienie gazzett 100 pewien,0
rozjebać być narodowec rozjebać być narodowec kiedyś kolega punkowca rozjebać być narodowec,0
kto mieć,0
dobry statystyka kadra najwyższa klasa rozgrywkowy zdolny polak niższy liga,0
ej spotkaliśt ktoś sławny kiedyś pociąg praca ulica kościół impreza pochwalcie,0
zbłaźnić być gratulacja n,0
hasło zabraliśmy milion złodziejom najgłośni krzyknąć platforma obywatelskanciekawy n,0
rt hasło zabraliśmy milion złodziejom najgłośni krzyknąć platforma obywatelskanciekawy n,0
pojebać sędzia złodziej policjant ćpuna rencista emeryt kombinator,0
wczoraj wiedzieć być zachowa kolorowy dzicz pisać być komentujęn,0
rt wczoraj wiedzieć być zachowa kolorowy dzicz pisać być komentujęn,0
dać wyliczyć fm,0
tez brać być zaczęć być zwracać wiedzieć przestać być rosna niekontrolować,0
walka trwać,0
wiemy lansujesz majeckiy,0
jaki ograniczyć być tępa dzido połowa polski katolicki sierot komunąć,1
wzruszać troski rozumieć koniec lotnisko niemczech,0
rt wzruszać troski rozumieć koniec lotnisko niemczech n,0
zwykle doping,0
usa brazylia imo różnica amerykanie świetni brazylia decydujący mecz klasa,0
człowiek mówić insatiabel dziwny słaby serial podobać chcieć drugi sezon,0
ucho obić,0
raz wymiota źle czuć tragedia,0
pytać jaki prawo wybrać suweren,0
dostęp konto pobrać pieniądz płacić karta xd,0
pewnie taki cały szczęście,0
cały życie kłamstwie przedszkole stary niedźwiedź mocno spać nnmoże jeż tuptać,0
nbtw dopiero widzieć oko usta,0
tez bój meg zaintrygować móc sprawdzić,0
nadzieja wynik zły grającej walczącej wisła warto przychodzić,0
chcieć być wskoczyć sukienka zapomnieć być but rajstop New balance założyć żal,0
ogladać tv dostać zakaz przepraszać żal 40,0
styl prezentacja,0
chcieć iść wiatr wiejeć dobry strona,0
rt chcieć iść wiatr wiejeć dobry strona,0
aha traktujeć kibic około,0
śluba wyglądać trochę młodziej,0
relacja h blisko opisanie czuć być dwa kompletnie światów,0
wiedzieć,0
hospicjum ursyn prosić książka nnasi pacjent lubić czytać pomóc nn,0
użyć słowo śmieciara,0
serio żaden dzień wolny,0
chcieć klubowy jutro 1530,0
jakiś przeczucie co należeć spodziewać,0
nobel ten pan taki specjalny funkcjonować mózg,0
najgorszy rodzaj skurwysynstwo efekt zmasowany nagonka media parę prezydencki,0
ej ej kiedyś pretensja wulgarnie napisać być,0
hehehehehe,0
najwyższa pora twitter zrobić sam facebook,0
imagine człowiek potrafić śpiewać malować pisać tańczyć liczyć wysoko skakać lubić spać,0
kurczy napisać być,0
lekarz dziwić móc funkcjonować anemi,0
mieć mózg zrobić być 5 to,0
policzyć hajsa brakować 1 grosz,0
kaloria laktoza gluten dieta pudełkowy 1800 kcal krzyż droga,0
sprint jajo wykonywać,0
1 piwko wiśniowy pić dziki sąd dobry polecać,0
zdanie karny per,0
kolejny fejkowy program 100 insynuacja zapotrzebowanie pis szmaciarsko tv,0
zapowiadać media pisać chcieć chelsea,0
sobota Jaga zagrać sokółce sparing wigre suwałka początek spotkanie 1100,0
pani niemki nazista,0
rt pani niemki nazista,0
człowiek bydgoszcz najlepsz restauracja rt chcieć pomoc ulepszyć świat,0
pierwszy połowa drugi przeciętny względem styl pomysł,0
żart żarto straszcie dogadać być wisła,0
jakiś linka prosić,0
zielak misiek wydać milion klub,0
wczoraj strzał bramkarz prawo puścić uznawać zbawce fabiański,0
kiedyś wyciągnąć obor,0
genetyczny patriota handlować siedziba mon,0
mieć miejsce zapewnić być liść wiec,0
argument rozumieć eksport niemiec 13 wiekszy import,0
klub brać pieniądz finansować działalność chodzić klub każdy szkoła i tym podobne,0
dno osiągnąć razem iq rozwielitka wysoki,1
hajlujący człowiek Piotr wacowski wieloletni zaufać operator tvnn,0
rt hajlujący człowiek Piotr wacowski wieloletni zaufać operator tvnn,0
sieć sieć sieć komórkowy media media media społecznościowy,0
wiadomo okres plotka wierzyć,0
chodzil burdel własny pieniądz,0
powietrze zabiora warzywom zjeby,0
koniec zdanie zagrać pierwszy skład,0
musze przyznać sfrajerzyć być kliknąłem link patrzeć zjebać wyborczy,0
zagraniczny doinformować chodzić polski zawodniczek pewno znajdą kasa ważny,0
taki skład legia mieć ciężko pierwszy osemke pomoc sędzia,0
słaby liga duży różnica poziom potem łeb spartak subotica,0
okazja jakiś współpraca załatwić xd,0
4 kolejka Lubin ułatwieć,0
smażone pieroga by być sb zjadła,0
móc pominąć listopad przejść dzień przedświąteczny,0
rt móc pominąć listopad przejść dzień przedświąteczny,0
widocznie maj boski wsparcie pozostalo parcie szkloa wc oba przynoszać efekt,0
rt widocznie maj boski wsparcie pozostalo parcie szkloa wc oba przynoszać efekt,0
młody najstarszy trener bardzo rywalizować pro junior system d,0
mołdawiać armenie znać,0
kiedyś spadć być drugi piętro główka,0
żartować wielki dzięki zwycięstwo oby środ świętować,0
móc przekopiować linka zaciąć,0
kraść rano kradć południe kraść wieczór kradć noc czas kraść kłamala,0
rt kraść rano kradć południe kraść wieczór kradć noc czas kraść kłamala,0
prosty udzielić wywiad przegląd być suma spoko,0
wystarczyć spojrzeć wykrzywić botoks usta wiadomo kto rozmawiać,0
kura wyszl 40 sek kromke zrobić przychodza amica szaleć 01,0
chyba strona los,0
gazeta pisać 13 sierpień dopiero xdd,0
15 powiedzieć 100 milion maly budżet mon dziadek gubić,0
pareiko pełnić taki funkcja levadia,0
wrażenie sporo długi rywalaa jakby być zobaczyć skuteczność długi podanie by być wiedzieć,0
oj złośliwy paweł wimmer złośliwy,0
raczej pytanie pereza,0
śnić dostać być staż Warszawa,0
jakiś mądry maradona fejk pan,0
siła rozjebać ziemia,0
cracovia mieć sytuacja,0
zakończyć wypierdemnn nndaj rt rt głos Marcin,0
rt zakończyć wypierdemnn nndaj rt rt głos Marcin,0
prowadzić kolumbia przynajmniej sprawiać anglia belgia żart,0
mieć doping atmosfera skoka narciarski,0
być być wiedzieć podłączć woda kaprysu wydać straż d,0
hasło przewodnie dobry zmiana,0
ooo zobaczyć być czekać być jaki czas dostać być,0
małeckiy należeć ławka zmotywować dobry gra,0
nabić butelka,0
widać portugalia kosztować walczyć,0
trawić osoba kwestia zgadzać całkowicie,0
raczej grosz,0
iść matematyka dyskretnąnto robić liczycie cichunto prawdziwy rozmowa xd,0
rt iść matematyka dyskretnąnto robić liczycie cichunto prawdziwy rozmowa xd,0
piszesz pierdoła późno inny śmiać wiśle gadać mistrzostwa,0
drugi strona dać rada widownia liczyć 10 osoba,0
około piszę dystans kompleksa,0
dobry wystarczyć niemiecki kanał transmitować mundial,0
puchar naród afryka senegal togo,0
suma powiedzieć osasun,0
bzdura liczyć demonstracja sejmowy arytmetyka,0
słòw wynikać wiedzieć kupc przypuszczenie,0
półtora godzina 18 wolneeeeeeee,0
gify sabrina thread,0
napisać policjant podać swój numer telefon odpowiedz xddd,0
jajo walenie mieszczyć 26 litr sperma,0
instruktor egzaminie lol lol lol,0
zróbcie nawzajem lód,1
móc abarcja bilbord wieś napierdalać,0
wypadek krzywickiegoć wiedzieć co człowiek jarać,0
móc rozwiązać kontrakt móc złożyć wezwać zapłata zaległość równoznaczny rozwiązanie kontrakt,0
dziękować potwierdzenie mój opinia mój ostatni tt,0
bądźmy poważnia,0
trzymać vice versa,0
by być wpierdalać pietruszka 3 raz dziennie,0
pan dobrze mówta dosyć kompromitacja dać niczym przykryć,0
mówić wasz gniazdowy syn komendant pozdro,0
Daria musieć kochać,0
chyba taki raz wybaczać,0
jarkacz przewracać groba,0
4 kwart słaby rzut ostatni szczęście niesprzyjalo,0
oj durny człowiek jesteśnidź praca tvpis,0
stawiać pomnik kubie kochanowskiy dołożyć,0
rt stawiać pomnik kubie kochanowskiy dołożyć,0
wiedzieć podłużny kolczyka jakiś swój nazwe szczególny,0
siak trzymam kciuk victoria obyśmy koniec poszli ślad,0
pewnie ćwiczyć precyzja warhammere,0
problem hanie wystartować niezależny,0
złoty piłka dzień 1516 czerwiec 2018 zdobywać cristiać ronaldo,0
kontrakt rozwiązać lopetegui formalnie odsunąć,0
człowiek szeroki horyzont rosyjski agent wpływ,0
dostać być unf dziewczyna kojarzyć być,0
rozliczyć nagroda kolega kancelaria duda,0
sprawa karny sędzia trochę pomóc żywo ciężko ocenić obiektywnie,0
dozorczyni łopata przeganie obchodzić musieć odśnieżyć,0
sam nachalnie narzucać para hetero obsciskujić miejsce publiczny,0
wiedzieć dobrze hahy,0
kierujeta statystyek będzieal wisć sez zasadniczy grać maxa mieć euroligy,0
zniżki korzystać manekinie hahahy reszta,0
furman zawodnik wisła płock zachowaniabłąd i tym podobne problem,0
ikonka pasować twój odpowiedź musieć powiedzieć xddddd,0
powodzenie walczyć koniec,0
skurwysyn liczyć kolejny kasa,0
sezonówka pić herbata lato,0
rt sezonówka pić herbata lato,0
niemozny tłumaczyć remis wysep owczy brak jeden zawodnik,0
pan kochany mieć cristiać mi wywalyć ruganiy d,0
wiedzieć świetnie wiedzieć chcieć rozpiżdżyć drobny mak,0
rt wiedzieć świetnie wiedzieć chcieć rozpiżdżyć drobny mak,0
wystarczyć kraść,0
naprawdę chcieć usiąść ktoś kolanka wtulic czyjąś szyja,0
rt naprawdę chcieć usiąść ktoś kolanka wtulic czyjąś szyja,0
rześki powietrze banie męczyć być sadomacho,0
widać kibicujesz włocha skoro irytować kazaceh,0
fantasy ekstraklasa tamtym c mieć bodajże swój liga,0
pewnie nikt chcieć czekać piłkarz pieniądz niedawno marzyl,0
moc trzymać tyle trwać wyobrażam czuć,0
plus wylosowania rio ave rozstawienąć losowaniu III runda,0
stać być zewnątrz ciepły kurtka,0
skoro lubić śpiewać samochód zaśpiewa wyjść ni obejrzeć być,0
prosty wyzwanie nudny,0
ponadto wiedzieć 1800 grać być jesień biały d,0
odzywać nikt pytać,0
mecz legia przyjechać być xd,0
wiadomo transmisja pna eurosport,0
dawny chory raczej intensywny dzień,0
napisać być zrozumieć być pretensja styl anglik mieć sędzia gadać swój język,0
préstamo un año con opción de compra para ever valencia y cristian echavarria al wisl cracovia de poloniana,0
rt préstamo un año con opción de compra para ever valencia y cristian echavarria al wisl cracovia de poloniana,0
napisać jeden mail numer transakcja dany faktura biletyplć sprawa znany,0
źle budowa przekaz reklamowy robić studia,0
żartujeć móc wiedzieć rzecz charakterystyczny taki normalny wymyślić,0
dobrze bawiłabym moment gdyby być pijać,0
rt dobrze bawiłabym moment gdyby być pijać,0
póki zapowiadać balkon,0
wreszcie adekwatny postać obrazek rycerz zakutym łb prawdziwy,0
jutro sklep zamknięty wiec sobota trz zakupy zrobić święto,0
chodzić jakiś akcja jednorazowy replik koszulka reymać 1 milion dług obecny spłac hreyman,0
jakby być słuchać pierdół jaki by być czuć zmęczony,0
osoba polubić odpowiedz mój tt móc wiedzieć,0
mieć by pisać zrobić kupe,0
umieć światło,0
taki pisać marjusz,0
chyba grać potwierdzić,0
pani npoproszę ban czuć podle zaszczyt dotknąć kolega śmiać,0
rt pani npoproszę ban czuć podle zaszczyt dotknąć kolega,0
Małecki boguskiy gitesa chyba wojo gotowy gra,0
kot umknąć,0
potwierdzać zaprzeczać,0
chodzić chcieć ogladać mecz druzyn oglądać 3 mecz raz,0
każdy potwora swój amator chcieć oglądać słuchać jechać robić kasa,0
zaraz kasa skończ zobaczyć być mieć sufit podłoga,0
bulshit will never that,0
duda jechać usa spotek pomnikiem jersey city,0
rt duda jechać usa spotek pomnikiem jersey city,0
bóg honor nacjonalizm bóg honor powyżej średni nacjonalizm choroba cnota szacunek mniejszość,0
właściwie aleksandrikos głowačkis,0
radzić wydoić budżet państwo,0
zależeć zupełnie liczba przebiegnięty kilometr,0
droga tvn jesteście wolny medium jesteśt szczujnia parszywa zapchloną,1
rt droga tvn jesteście wolny medium jesteśt szczujnia parszywa zapchloną,1
nieobecny mówić wcale mówić na przykład,0
inny trochę włosić wymuszać wystawianie grać najlepsi,0
złodziej siedzieć,0
rt złodziać siedzieć,0
konsekwencja wasz zdrajczy plucie kraj być zer,1
rt konsekwencja wasz zdrajczy plucie kraj być zer,1
chcecie szrot ściągać,0
być być dumny mać pozbawiić problem zapierdalać być świat pendolino okrutny sprawa Internet,0
info kontuzjować,0
chyba prosty skończyć,0
manutd wczoraj odpaść,0
jaki napinka lać poniedziałek stąd hasło,0
wiedzieć kto straszyć kolumbia escobara ukradć być,0
pisać sezonie dobry alderweireld,0
robić trupa cel najmniejsz sens,0
żałosny,0
pewnie mało tyle bramka spalon kucharczyka tydzień wcześnie,0
kobieto potrafić oświata zająć wypowiadasz szkolnictwa wyższy,0
cracovia jaki chcieć oglądać,0
malarz trze obiektywny dziennikarka legia grać piach normalka dziwny,0
okazać kasa chociaż szansa normalnie zarządzany klubz cupiać być niemożliwy,0
jasny stary napewno kretyn,0
szyk elegancja,0
cały szacunek nostatnie lato oglądać być le 10 temu oglądać być super program nasz liga,0
pojebać przestajemy myslec osoba ktorymi mama zadn kontakt,0
rt pojebać przestajemy myslec osoba ktorymi mama zadn kontakt,0
wogóle co pierdolić,0
frajera stulecie być by senegal doliczony wcisnąć,0
wszystko dobry spełnić skryty marzenie,0
rt wszystkiego dobry spełnić skryty marzenie,0
schować ukradny,0
chyba mózg załadować bredni mateusz zaczynać bredzić sam,1
bramkarz wyrzucawykopywać blokować,0
zależeć chcieć nauczyć pasodobl foxtrota xd,0
tłumacz tłumacz dostaliście dupa tyle,0
wiedzieć chodzić widzieć sugestia catering klubowy,0
dać se raz czekać,1
mało tvnu własny przemyśleńnradosny świętowanie życzyć,0
rt mało tvnu własny przemyśleńnradosny świętowanie życzyć,0
kolego mówić być patriota uczelnia decydować psychiczny odejść,0
pamietać mieć być follow konto fejm poczuć być xd,0
wsadzaj jeden worek debil,0
oddawaj pieniądz ludzki oszust koniec ssanie wszystek otwor dać wessać,0
wola człowiek starzać idiociej,0
kto wybrać wybory czyżby kara,0
karny pamiętać var,0
przypadek talent dzięki,0
przywracać posterunek mo panować polak dawno komun,0
dziękować dobie fachowy stream zrobić być nieoceniony dobry robot trzymać dziewczyna,0
koszulka chyba identyczny śląska,0
przydać zgnoic,1
nnidący leniwie próba statyst finałowy scena remakeu bitwa grunwaldem,0
chyba raczej zażenować pewien rzecz wygodnia,0
zapomnieć być według takiegogorszy zatrudnienie trener hiszpania,0
szacunek głowa państwo zostać,0
kurwa sklep polactwo niby przedsiebiorca najwięcej mały miasto,0
spodnie zamienić bryczes,0
lech wydawać drużyna junior śląsk,0
krew lecieć nos nienawidzę życie,0
belfaście zgwałcono dwutygodniowy maluszka jaki świat żyć,0
najlepsza strona autor wstydzić podpisywać tekst,0
by być zjaść chleb dżem idk,0
dno liczyć pust salomon nienalać,0
chuj pewnie karta emeryt przepracowal życie 15,1
2 kwota usunąć,0
frekwencja 56 tysiąc sr obrona pp grać czekaj kujawa buchalik,0
zmienić zdanie,0
kłamca zdymisjonować,1
niestety wiedzieć chętnie by być dowiedzieć wiedzieć kto lubić,0
widać dłoń nowy homopisuarowiec atrapa dykta,0
robić babcia dziadek,1
oczywiście krzysiu podpisać tekst,0
opis mecz zwracać uwage ważny nazwisko ukraińiec napisać,0
point chcieć być dawać prawdziwy numer mieszkanie dwucyfrowy,0
chcieć pakować iść spać jutro ciężki dzień idk,0
wiedzieć lubić hejtować przychodzić ławy mama kontuzjogenny polkilepsz puter,0
wiedzieć optymizmgórnik sprowadzać zawodnik ilość jakość,0
niestety częsty kryterium wybór,0
dopiero awansować grupa mistrzowski zakładać cel wiadomo zagrać,0
kwiat Mlodzieży zajebać tuska kurwa kopaczowy stara szmata gersdolf,1
dobry rozwiązanie zakazać chodzić mecz zero patolog trybuna zero normalność,0
abonament wybrać telefon chodzić głównie,0
dawno temu strzeliliście kolać,0
rt dawno temu strzeliliście kolać,0
wiedzieć dmek zdobywać lajk starać czytać bieżąco życzliwie pozdrawiać,0
śmieszny chujać kreatywnechyba nikt pisać,0
zostać usunięty ziemkiewicz,0
by być napisać kur wiedzieć dobrze,0
dziadek ubierz kapcie siadać fotel skończyć bredzić,1
ciekawszy agencja znajomość gazeta poprosić wspomnieć,0
zdanie leczenie późno,0
głównie zmienić być sektor dziadka potrafić obrzydzić mecz wkurwić,0
płakać piłka najpopularniejszym sport człowiek woleć oglądać biegać,0
uuuuuuuuuu czyżby ślub christina blisko,0
kiedys napisales decyzja podjąć słowo nowy trener,0
wojna potrzebny narodowiec farbować lis pierwszy spierdaleć,0
ratować pierdola odklejenie mózgowy,0
prezes czysty 50 tka,0
szybko nieźle napisać,0
ciekawy fascynujący osobowość pełny wewnętrzny piękny ciągle nieodgadnić,0
zapukać umówić 127 raz nikt otworzyć wyjść spojrzeć okno mylić parapet stać 63 żelazka znak wpadka,0
Tusk krąść pieniądz ofe wciskać pieniądz polak słyszeć być sprzeciw,0
rt tusk krąść pieniądz ofe wciskać pieniądz polak słyszeć być sprzeciw,0
synek gówno widzieć być gówno wiedzieć niemowo rozchwiania emocjonalny samjestesa dziecko,1
tępy chuj być wierzyć popatrzć lustro,1
ordynarna pazerność wladzy alias,0
soczek herbatka babcia lovee,0
dziwny patrz tweeta wisła wisłato dopiero nazywać kompleksy,0
kurwa zaraz ustawić repertuar arek,0
trawa,0
puszka piwo duży śmieciarz blok,0
slonicęmotylica zoo wrocławski zoo czekać cenny okaz,0
pomylić nikt wredny upierdliwy stary panna jedyny swój rodzaj,1
opinie fachowc finanse transakcjigiełdowy,0
chyba ocen prost wyjść,0
mniemać mieć problem,0
pobiegać raz tydzień kondycja obywatel rp przelewać,0
iść burza ogłaszaniemzobaczyć pójść jakość,0
szybko póki chodakowski widzieć,0
widzieć tona chcecie kanten 100 milionówn jakby być oddać andr gomesan 120 milion,0
współczować rodzina znajomy trzy dziewczyna zachowanie świadczyć jaki człowiek,0
nieeee popchnięcie daleko karny czerwony karz podwójnie próba nieudanej zagrać piłka,0
podejmuć działanie być by 99 klech spuścić kanał,0
poprosić fotka kierunek publiczność,0
aaaaaaaaaaaaaaa masowo blokować potem usuwać,0
sytuacja wykopować bramkarz blokujący metr napastnik trafieć przerywać gra pytać,0
przeczytać być powąchać,0
silny wola choć wspomaganie być by łatwo,0
holandia sytuacja,0
dobry chyba chodzić wynik poziom mecz strasznie słaby,0
punkt zaważyć awans gr mistrzowski,0
czytać gp sakiewicz wolski odjebalo sorry,0
wyrażać być zgoda funkcjonować szkoła kościelny zboek państwowy pieniądz,0
kurwa wysoki ciśnienie umierać,0
styl oba drużyna mecz przewidzieć japonie gra ładni oznaczać dobrze,0
Kamila zachowanie sejmie sejm nosić znamię choroba psychiczny,1
rt Kamila zachowanie sejmie sejm nosić znamię choroba psychiczny,1
mieć wyjście zapierdalać,0
koniec transfer griezmanny barceloni niezbędny kabaret móc by uczyć zrazić siebie człowiek,0
zer pan mało zero dno ćwok skończony bydle koniec cytat,1
rozumieć Jaga wygrać śmie twierdzić sędzia wypatrzyl wynik,0
135 złoty mieć fundusz wypłata stoć być,1
wycofać swój słowo wypierdalam,0
widzieć babcia herod pawłowicz widzieć,0
celeban strzelić zastanawiać być kontekst ustawa liga wziąć być,0
nikt brać udział 3 edycja skoro ostatni jajo nagroda,0
bądźmy taki małostk,0
Karol kadrz regularnie zawodzić,0
bytovia podbeskiść 11nprzemek mystkowski grać 78 minuta,0
pit prosty,0
ważny karta kibica sektor,0
kto rżć główny sam siebie sprawdzać musieć dostać sygnał wóz popełnić błąd,0
najman spełniać marzenie poczuć bokser śmiejeć,0
rodak bolszewika oj zabolać rodak pański słowo wyglądać,0
rt rodak bolszewika oj zabolać rodak pański słowo wyglądać,0
dziura budżet spłacać kara,0
wiadomo wiara umierać ostatni dobry niewroze jaga,0
pierwszy plan główny wać jojo,0
piłka gra błąd trudno m grać daleko,0
koniec chcieć być mecz oglądać zostać być zmuszć p,0
skupiać mecz zastanawiać mecz czas temu sens,0
człowiek głupi działanaprawdę premier morawiecki taśm prawda,0
rt człowiek głupi działanaprawdę premier morawiecki taśm prawda,0
kurwa pojechales całość musieć wylogować wybaczyć,0
wiedzieć głupsz geniusz,0
musieć iść sklep zdechnć głód,0
doceniać próbować być znaleźć czas,0
wyciągnij wniosek 80 eksport UE,0
zgodzeale mieć wpływ,0
mecz ruskiehiszpać 70 minuta myśleć być czerwoni ruscy,0
obecny skład personalny pozwalać płynny przechodzić 343 4231 442 zależnie środek atak,0
chcieć ochryć zlot kaczor 130 tyś mc,0
joanna sw jaki charakter występować,0
swój droga zjebów swiecie robić,0
nudny lm tyle drużyna przegreć mecz nikt funkcja trener niechca zwalniać,0
zostaliście zmiażdżć npis wyrwać aorta żywca,0
rt zostaliście zmiażdżć npis wyrwać aorta żywca,0
sukces rodzić wboel,0
piękny sprawa wejść serial,0
rojo atak u0026gt higuain,0
pamiętać spiewalo węgrzyn Kazimierz nierusz kazik zginiesz chłop dzban c,0
hattrick rezerwa,0
długi weekend dzielnie wyczekać poniedziałek ruszyć okno impreza planować 500 dzięki,0
strategia komunikacyjny bytompogrzeby złoto diament,0
hahy sprawdzić jakiś ukryć opcja,0
michalak lansować media pierwszy reprezentacja siedzieć ława,0
ziobro wymyślić przekaz dzień pisowski debić,1
iplę wyłaczyć,0
narazie śledczy ten pani zajmować oby skutecznie,0
chcieć obywatelstwo niemiecki pierdolić wielkość naród trójpodziale władza obowiązkowy kurs,0
pisać wbrew pracodawca chodzić pozdrawiać,0
akurat szlag trafić spokój,0
wstydze parlamencie,0
żałować żałować rozumieć postawa gasić,0
