text,label
"@RadekZKraka @ZiobroPL Hahaha, ale żyjemy w zjebany świecie i Jackowski i @sjastrzebowski a przez nich i ja",0
@HeelPiTeRo Ale to Lech dwukrotnie zapewnił Legii mistrzostwo 😄,0
"@Najdrozsza chyba \""jak nie chciałam yorka wyprowadzić\"" 😉",0
"@LechJerzy @mastarosta @DawidWildstein wszyscy są komunistami oprócz Piotrowicza, i tak nie zrozumiesz",0
@SamPereira_ @MSzuldrzynski A może brodaty z KOD to żyd?,0
"@Najdrozsza zwłaszcza prowadząc samochód: o jak fajnie, wszędzie pusto, jadę!!!",0
Koncert Hoziera w Irlandii to marzenie,0
Jakiś koło wparował mi na łącznik krzyczy nikogo tu nie ma i wychodzi?????,0
"@MalgorzataW5 No bez przesady z tym lewactwem. Moze i patrzy, ale poprawność językowa przede wszystkim😁😁😁",0
"@sjastrzebowski To na chuj pytać ja o meritum nie pytać, uuuu, siła i honor, ùuuuu",0
@FansWis Z jaga 3 pkt i szansa na puchary będzie większa niż przed meczem z Piastem,0
"czy tylko ja odczuwam potrzebe kontaktu z nim bez przerwy? jak zlewa mnie kilka godzin to jest mi przykro i chce mi sie plakac, boze",0
RT @jesienneliscie: czy tylko ja odczuwam potrzebe kontaktu z nim bez przerwy? jak zlewa mnie kilka godzin to jest mi przykro i chce mi sie…,0
Kto idzie ze mna na Kler halo halo,0
@Adrian84916480 @Piotr2018 @Minela_20 @tvp_info @TheCejrowski Chcesz sprawdzić? Uważaj żebyś się nie zawiódł.,0
"Zastanawiam się czym doprawić tatara, żeby go trochę stjuningować; ale bez przesadnego wydziwiania 😉  Macie jakieś sprawdzone patenty?",0
"@_MWaskiewicz @SamPereira_ Byłem zły że Macierewicz spierdolił, a później sie potwierdzilo, zrobil ludziom pieklo, a z tragedii parodię",0
"@PNisztor @GPCodziennie Zapytaj się Sasina, stałego bywalca na imprezach SKOK Wołomin. On.powinien wszystko wiedzieć",0
@Wixi93 @KiewiczKrz @SKWK1906 A kto ci zabrania dopingować? Ty jesteś normalny? Umiesz czytać ze zrozumieniem?,0
"@Kyniek10 @Jagiellonia1920 @ErreaOfficial Czarne wstawki były na zwycięskim projekcie, wybranym przez kibiców.",0
@Bart_Wielinski @T_Stanislawski @beatamk @gazeta_wyborcza @MorawieckiM Pani @beatamk łże non stop ale to normalne wśród rzeczników PiSu,0
@a_hrechorowicz nie ma inteligentniejszego tylko ma za ciasno szaliczek i mu oczka wyszły bardziej.,1
"@WojciechMucha @kontrowersje Bo gdzie w rękawiczkach, jak czerwiec jest.",0
@anndlessly W Polsce mamy ruch prawostronny i zawsze jak masz możliwość to musisz zmienić pas na prawy,0
@eclipseofmysoul Dam nazwę na dm 😂,0
Ej co to był za film jak z takiego brzydkiego kaczątka zrobili księżniczkę?,0
"Muszę czasem z kimś pogadać, przynajmniej na tt, co nie @Lobuzica?",0
"@slepson91 Oby, oby :) Na papierze wygląda to elegancko, jak pogodzi obu.",0
"@skorps23 Albo nie możesz przykucnąć, nie mówiąc już o swobodnym kroku i totalnym luzie jak w spodenkach",0
@h_demboveac W ostatniej obsadzie eliminacji LM jest tylko jeden z asystentami :),0
@rafal_futsal ale wygrała Ugra ? Wygrała :),0
@Maciej_Wasowski W tym tweecie coś pokręciłeś :),0
@jurowiecka21 Bo się nie załapał do 18,0
Jak żyją ludzie którzy nie mają zablokowanej rotacji ekranu,0
RT @telkvs: Jak żyją ludzie którzy nie mają zablokowanej rotacji ekranu,0
@MajewskiMichal Jeszcze jest tu jedna Twoja 😎 \nCzas start!,0
Anglia wygrywa w karnych. Anglia wygrywa pierwszy mecz w fazie pucharowej wielkiego turnieju od 2006 roku. Dzieje się.,0
"Kto takich @sjastrzebowski godnościowców  o dupę wytartych obserwuje, czekam na statystykę",0
@KatarzynaPawlak @batofthedungeon Jezu jakbym siebie słyszała xD,0
@sportmalopolska @WislaKrakowSA @LegiaWarszawa 3 x L=3x5-2 kto za?,0
"@PKamieniecki W Legii nie lepiej, bo nie płacą od 2 miesięcy.",0
"@MRusiecki Nie wiem, na co mieli pomysł w drugiej połowie, ale na pewno nie na strzelenie zwycięskiego gola z gry 😛",0
"@xwalchuckx Zgoda, ale oni zapraszają na studio, by ludzie jednak siedzieli i oglądali reklamy, a potem robią wyścig z czasem :)",0
ALE ZAJEBIŚCIE BO JAK ZROBIĘ PREZENTACJĘ WYJEBANĄ W KOSMOS TO NIE BĘDĘ MUSIAŁA ZDAWAĆ EGZAMINU USTNEGO NA MEDIACH WSPÓŁCZESNYCH LOVE,0
"@MichalTrelaBlog @WislaKrakowSA A właśnie, że jest! 😂",0
"@Piettraas Wiek juniora ustala się sezonami, a nie latami kalendarzowymi :)",0
@JNizinkiewicz Nowy sposób przeliczania PKB też jest w projekcie,0
"@Art56705546 Przy straconych bramkach inni zawinili, nie ma sensu czepiać się Lukasa.",0
"@Kardon1986_2 Nie doczytałeś, czy to ukryta głęboko ironia? 😜",0
@KatarzynaPawlak @APuscikowska Też należę do Fan Clubu!,0
"@smok05 @MorawieckiM @pisorgpl Smoku slyszaleś że Macierewicz rozjebal tyle co PO w 8 lat, dojna zmiana w krasie",0
"@frondapl Pawłowicz, gdyby to była prawda, to by cię już dawno nie było głupia cipo.",1
"@shineofharmony udało mi się zdać mimo tego, że wszystko wczoraj mi się już mieszało XD",0
Dajcie mi Instagram nowej dziewczyny Liama,0
@whhbizzlex0 Ofc Jakubiak i jego wizualizacja Ellen 😂😂😂,0
"@HeelPiTeRo Ale jakby Błaszczykowski i Lewandowski nie zostali wyszkoleni w Polsce, to Klopp by na nich nie spojrzał.",0
"@tvp_info @prezydentpl I zostawił brata na czele PiSu, który doprowadził do kompletnej degradacji państwa i obywateli.",0
@bweglarczyk Radzę banować małych ruskich trolli @niegrzeczny_zen,0
@JustaBlaszczyk w policji i na stacjach benzynowych to samo,0
@ACielczyk a ja się np nie interesuje męskim koszem :P więc przepraszam nie jestem kibicem Wisły :),0
@kievo_Sakiewicz @bouli76 @WislaKrakowSA może dlatego że pozbyto się osób które zbyt dużo informacji sprzedawało na zewnątrz,0
"@pisorgpl @MorawieckiM Dopiero przyniesie, kiedy banda idiotów, którzy zrezygnowali z pracy dostaną gówno a nie emeryturę.",0
@JustaBlaszczyk Potwierdzone info ? Bo w robocie jestem i nie jestem na czasie :) W sumie lepsza ona niż Puter :),0
"A mówili, że sezon @_Ekstraklasa_ się skończył 😂 Naaaaah, on się tylko przeniósł.",0
@jowitawiatrak @GadowskiWitold Napewno nikt taki jak ty,0
@lis_tomasz Boże broń nas od takich zasłużonych!!!!!!!!!!,0
RT @BabciaLola: @lis_tomasz Boże broń nas od takich zasłużonych!!!!!!!!!!,0
@anodro_anna Tak to jest jak religii w szkole jest więcej niż innych przedmiotów.,0
@KuchKuba @Inferno889 @MCH_1906 @knuram A ja idę w innym kierunku i obstawiam nową hale :),0
@TomekZiel @mac_zielinski Twoja Mama jest super! 💪 Przegadałam z nią część wesela 👰😉,0
brzydcy ludzie powinni dostawac kosmetyki za darmo,0
RT @poszukiwana__: brzydcy ludzie powinni dostawac kosmetyki za darmo,0
"@eclipseofmysoul Jasne, jeśli Cię nie zanudziłam, dobranoc xx",0
@MalgorzataW5 @Platforma_org Widać że to ciągle mało!!!,0
"@XKubiak @jozefmoneta @KrystPawlowicz uważaj stara ruro, bo Ci na żarcie w sejmie nie wystarczy.",1
@adorableshai I mean jakie chujowe to wszystko,0
"@jakubbialek Cztery, jeśli mamy być precyzyjni.",0
"Jakieś dzikie krzyki mnie z dołu dochodzą \""Yes!\"". A więc już 1:0 dla Cracovii?",0
"@lukaszmlodzian @wilkowicz Przecież po 1 serii Małysz też mówił, że ten konkurs to parodia.",0
@S_Chruszcz Pan daruje sobie te brednie. Tego nie da się obronić.,0
@SebaKuspik lekarze ManCity będą mieli ręce pełne roboty,0
@RafalStary Ja mam wrażenie ze kiko niema możliwości zmian bo Małecki ulubieniec kibiców ma większe poparcie niż kiko i zarząd,0
"@napalonywikary 2 carbonary, 2 siciliany proszę",0
@pisorgpl @jozefmoneta @MS_GOV_PL @ZiobroPL Ziobro Zero o uczciwości i sprawiedliwości to tak samo jak kurwa o wstrzemięźliwości seksualnej.,0
@eclipseofmysoul Tez jestem z września!!! Ja 20 😂,0
"wkurza mnie ten stereotyp o polakach za granicą, że pijamy wódkę 24/7",0
@mogiel90 trener uważa że Miśkiewicz i Buchalik są lepsi.I kto to może podważyć ? @SadykPasza @MarcinTyc @mwantola,0
@ZelekZyzynski Stawiam na Lechię zelek to polska liga jak ktoś jest skazany na porażkę tzn ze trza na nich postawić. Pzdr,0
@cwiakala No to zakochał się jak był przy Łazienkowskiej czy podczas gali ? 😂 ciekawe kiedy będzie kolejna wersja 😂,0
@marcini a co z limitem polek ?,0
@akierys Ja miałam 4 lata przerwy więc mocno wyczekane 😊,0
@miroslawmilosz @SzatanStockton Powiedział @St_Janecki mający IQ o wartości temperatury ciała,1
@oz11m Rozkurwil system żydowski oby tak dalej ;-),0
@survi777 @Kasiek_KK @ko_mar8 @Matt_VaranN7 ode mnie skromnie 1 bilet a przy remisie lub 1-bramkowym zwycięstwie szalik #DerboweWyzwanie,0
@DWielowieyska No teraz to wspięła się Pani na szczyt hipokryzji. Jednocześnie demonstrując swoją  naiwność żeby nie powiedzieć infantylizm.,0
"@pisorgpl Czyli koalicja KO i PSL ma 264 o 10 więcej. Rozumiem, że w tym zestawieniu wygraliście.",0
@CzerwonePotwork Jaka mądrość bije z tej twarzy!😁😁😁😁😁,0
"@pola_mm @Diablica_Zwinna @pisorgpl Ale przecież on dalej  ssie wszystkimi otworami, całym ciałem, wchłania przez pory kasę z UE",1
@aneta_doro @Pan_Avanti Akurat telenowele lubią ciągnąć się w nieskończoność :),0
#NAME?,0
"@zmierczi93 @andrzejakub @Chmielevsky10 @dolzyk @PiotrWolosik Problemem było raczej to, że nie wobec wszystkich to tak samo funkcjonowało :)",0
@chandlersdance Nie wiem co on na to ze to w Warszawie ale trudno XD,0
@BratWodza @Robert42124262 @wPolscepl @PatrykJaki @trzaskowski_ Kasa się skończyła i próbujesz się załapać na kontrakt na wierszówki ?,0
@TSWislaCanPack będzie zmiana godziny niedzielnego meczu ze względu na mecz piłkarzy ?,0
@KamilaKotulska w takim razie zwracam honor :),0
@MajewskiMichal co się z tym robiło?,0
@Marciniak_k @makatsw i jak zapatrujesz się na grę w IV lidze ? Bo ponoć na wiosne mieliśmy tam grać,0
Ma już swastykę na ryju?,0
"@TDanisz @MichalTrelaBlog kiedyś powinniście spaść a się utrzymaliście przy zielonym stoliku, więc życzę Podbeskidziu tego 8 miejsca :)",0
"J dał mi poprowadzić auto, pierwszy raz jeździłam po Bydgoszczy",0
"@martamoss Nie pytam, ale sądzę, że nawyk gromadzenia, choć sklep jest na dole, to pozostałość po doświadczeniach wojny. Strasznie smutne.",0
"@lkwarzecha Nigdy nie rozumieli, teraz zrozumieją?, musieliby  na nowo się urodzić, skrajne prawactwo @R_A_Ziemkiewicz",0
@KiewiczKrz Tyle sytuacji co korona miała w tych meczach co ogladniesz -legia Lech wisla niemiala w sumie razem wzięta,0
@smok05 @IsraelinPoland Może temu że maja tych cmentarzy wiecej niż każdy inny naród,0
@DarekMatysiak @JacekZalek @jpepi13 Żalek intelektualnym? Jedno drugie wyklucza,0
@MikeGrzesik91 już nie ale przynajmniej nie jestem chorągiewką,0
Po prostu czuje się upokorzony i wkurwiony! Nie akceptuje takiej gry!,0
RT @DamianDukat: Po prostu czuje się upokorzony i wkurwiony! Nie akceptuje takiej gry!,0
@copone1dak Ten Pan w okularach w środku to też niepełnosprawny. Umysłowo.,0
@sierpowy7 @Chmielevsky10 @HeelPiTeRo Odpalcie sobie FM-a. Będzie to miało więcej wspólnego z rzeczywistością 😜,0
@n_domel czyli mam rozumieć że jak twoi koledzy nasmiewaja sie z Messiego i obrazają Barce to wtedy kibicujesz Barcelonie żeby wygrała ?,0
@lis_tomasz Jak zarobił to moze sobie nawet pod drzewem w ogrodzie zakopać nic ci do tego lisie,0
RT @MaciekSr: @lis_tomasz Jak zarobił to moze sobie nawet pod drzewem w ogrodzie zakopać nic ci do tego lisie,0
"@johnbinghamjr No, no. Oficera prowadzącego tam nawet mają.",0
"Moja siedmiomiesięczna córka zbiera właśnie ekipę, żeby jutro spuścić łomot oraz wpierdol drużynie Ziemowita.",0
"RT @napalonywikary: Moja siedmiomiesięczna córka zbiera właśnie ekipę, żeby jutro spuścić łomot oraz wpierdol drużynie Ziemowita.",0
@pobozy A ile razy więcej niż na miesięcznicy?\n\nKretyńskie porównania...,0
@PiotrGlinski O czym ty bredzisz? PiS i wolność to dwie różne.sprawy.,0
"@WojciechMucha nie wiem jak Ci to powiedzieć, ale znów się podarł.",0
@survi777 też nie pamiętam tego uczucia :D,0
@Maestrooo1991 nie ma szans ? Gramy tragedie.A to że na papierze mamy przyzwoity skład to nie ma żadnego znaczenia.,0
@KubaRadomski A w poprzednim meczu z Serbią to niby jak zagrał ?,0
"@iloveemyari @luvmyboyss O, to pierwszy napewno obejrzę, jak się wciągnę to obejrzę wszystko",0
@Lukaszsleszynsk Dlaczego akurat dla niego ?,0
@Wixi93 @nopawel Niemozna oceniać sytuacji jak legia ma akcje inaczej a jak wisla ma akcje to inaczej. I to boli bardziej niż porażka.,0
Imagine co to by było jakby zaczęto szukać influencerów na Twitterze 😩,0
"Pisdzielstwo tworzy trendy, kazdy jest złodziejem",0
"@Marcin_Gadek @a_delimat jest \""m.in.\"" więc pewnie ktoś jeszcze będzie ale nie widze sensu brać 3 sr obroncow na lawke",0
Nie nam wejścia na pendrive w moim aucie i nie mam jak muzyki słuchać,0
"@GosiaOle @tvp_info @pisorgpl Prawda u inteligentnego człowieka wywołuje refleksję, u debila agresję.",0
@KondrackiMat @kubapolkowski @AveWisla Było gdzieś info o testach medycznych ?,0
#Wypozyczeni Podbeskidzie - Warta 4:1.\nPrzemek Mystkowski grał godzinę.,0
@masloojagodowe Trochę starszy ale nie na tyle żeby hobbystycznie chodzić do muzeum XDDD,0
@mzietara7 co to dla Ciebie :) dałabyś rade nawet ze złamaną nogą 💪,0
@MalgorzataW5 Hehehehehe! Mógłbym napisać żałosna determinacja😁😁😁😁,0
@mint71 @FundacjaHerosi Oczywiście! By być inspiracją. A ja jestem z niego mega dumna.,0
"@typicalpolish @R_A_Ziemkiewicz Kolejny, który myli nacjonalizm z szowinizmem.",0
"@Angie777W Cala tępa swolocz z mojego miasta też tam pojechala , po prostu tępa do potęi entej",0
@KasiaBie78 Myślę że i smalec by zepsuła😁😁😁,0
"@PiotrekIzi @GOL24pl Nie twórz też parków, boisk, placów zabaw, itp., bo to za pieniądze ludzi 😉",0
"@KasiaBie78 @LBalcerowicz : za to elity PO zawsze były pełne empatii, współczucia i inteligencji emocjonalnej. Koń by się uśmiał.",0
"@jacazet @EustachyKloss Ale nie wiem czy zwróciliście uwagę, na płynną zmianę tematu 😂",0
ale sobie zrobię zajebiste cv tylko fajnego zdjęcia mi brakuje ale z moją fotogenicznością to XD,0
@marcinlopienski @wigry_suwalki @_1liga_ Dzisiaj rusza z udziałem Wigier ;),0
@adorableshai No to myśle ze by się dogadał z moim dziadkiem 🤦🏼‍♀️,0
"Mała poprawka - gospodarze swój trening odbyli o 10:30 w ośrodku treningowym, a ich konferencja startuje za chwilę. Nasze będą wieczorem :)",0
Na rodzie Grunwaldzkim koziołkował autobus,0
"@srogi @sobieckimateusz @Tomasz_Kalemba Może być bez piłki, ale nie gdy ona nie jest w grze.",0
"@mbork88 Mając w obronie BBC i w bramce Buffona w dobrej formie, można sobie pozwolić na wiele :)",0
Gdańsk - Adamowicz 64%\nKielce - Wenta 64%\nKraków - Majchrowski 64%,0
RT @ToNiePrzejdzie: Gdańsk - Adamowicz 64%\nKielce - Wenta 64%\nKraków - Majchrowski 64%,0
@CyberDziewulski tylko co z tym zrobi skoro za trzy tygodnie będzie po sprawie.,0
@KrzysiekOrski wkoncu kupowal od nich mecze,0
Temp spadla o 10° zakladam dresy,0
@mareksuski Głupi jesteś. Jak zwykle. Czarnecki zostanie odwołany za chamstwo a nie za prawdę. Jak masz wątpliwości to zapytaj carycę.,0
Rostowski rozjebie was na komisji vat@wassermann_ma,0
Zaraz rok pyknie jak mam nowy komputer,0
"@Arbuziasty Mus, już nie wrócę do mp3 320 kbps",0
"@Najdrozsza raz. Ale potem się okazało, że to był borsuk.",0
@PremierRP @MorawieckiM Dzięki Panie premierze za poparcie działań PO,0
@HeelPiTeRo I runda już została podzielona chyba,0
"@toorielee Czasami się nie da, próbowałam się wykręcać ale nic to nie dało, bo czasami nie ma nikogo innego 😂 będzie trudno, ale powodzenia",0
@tvn24 Dlaczego każdy pisowski rzecznik prasowy to debil,0
@pisorgpl @beatamk To jest kolejne łamanie prawa. Boicie się kontaktu ludzi z zewnątrz z protestującymi. Na darmo. Wszyscy znają prawdę.,0
"@LBalcerowicz @SasinJacek jest poza moją wyobraźnią, reprezentuje mentalność która się akceptuję i patrzy z pobłażaniem i litością",0
"Od słów Lewandowskiego, że \""tylko na tyle było nas stać\",0
"RT @JOlkiewicz: Od słów Lewandowskiego, że \""tylko na tyle było nas stać\",0
"@daria_utf Bardzo ładne koronki, cudowne, szalej",0
@wprostcyw Dziękuję. Spróbuję jeszcze dodatkowo z kaparami. Ta wersja ma tu wielu zwolenników.,0
@Anna_Dryjanska @bbudka Bo to jest ciul a nie poseł.,0
Trójpodzial jest biblia państw demokratycznych,0
@ko_mar8 Na takie coś to Ty sobie możesz Matysiaka zapraszać.My nie wbijamy :D,0
"Czarnecki i Mikke, najlepsi europosłowie od dolu, ruchaja na kase a chca upadku, odklejenie mózgowe",0
"@Minela_20 @tvp_info @TomaszSakiewicz Sakiewicz, Tobie wazelina oczy zalewa i bredzisz.",1
"@MaurekTomek @wiktorcegla Wisła też by mogła uznawać, że ma 14 mistrzostw a jakoś tego nie robi.",0
@JustaBlaszczyk oprócz niej w składzie mają złodziejke.No widzisz da się zbudować skład ? Da się :),0
"Psychopolactwo w kontrnatarciu, spierdalam do piwnicy",0
"o jezu, jeszcze ta dziewczyna która w tvd grała syrenę!!!!!!!!!!!",0
@wybranowski @KBlazejczyk @AnnaSkiepko Mogę Ci polecić świetnego fachowca ;-),0
@SadykPasza @Andrzej_Florek Mi przychodzi. Ale to ponoć tweet zamykający dyskusję...,0
@adzgb Słyszałem że Wrocławskie Zoo zakupiło ten rzadki okaz samicy słownicy- motylicy😀😁😁,0
"@zmierczi93 @andrzejakub @Chmielevsky10 @dolzyk @PiotrWolosik Jak znam Morfa, to masz wnioskować odwrotnie :)",0
"@Andruszkiew1 @SchetynadlaPO @JacekZalek Mówi że jaka szczęka taka prezydentura i nie będzie mył, zjeb jeden",0
OKEJ LUDZIE JAK TO PISAŁAM TO CHŁOPAK DO MNIE ZADZWONIŁ I DOSTAŁAM ZAWAŁU XDDDDD,0
@DominikDziedzi2 czas to on miał podczas przygotowań @WislaKrakowSA,0
@hanejko_p @MichalMichalak Dziwie się że wchodzisz w dyskusje z taką amebą umysłową :P,0
@jakubiak_marek Kolejny pieprzony lanser. My ich wszystkich znamy i możesz sobie takie teksty darować.,0
@SadykPasza @jakubbialek Co w tym materiale było akurat byłem na meczu i go niewidzialem ale czy to prawda zw redaktor TVN się zblaznil?,0
@JustaBlaszczyk @MCH_1906 Nie mnie to oceniać :),0
@Motomysz82 ale po podziale bilans nie ma już znaczenia tylko miejsce po fazie zasadniczej,0
@konmar92 Idealny trener na odzyskanie 4. miejsca i wygraną w pucharze Myszki Miki.,0
@DorotaBernas @krzysztofbosak On nie będzie miał dzieci bo jest przeciwny adopcji dzieci przez pary jednopłciowe.,0
@tvp_info @JoannaLichocka Jak zwykle najwięcej do powiedzenia mają pisowskie sieroty po komunie.,0
@andradomski @tvp_info @prezydentpl A co ma do tego kodeks karny?,0
@kobuz3 No. To na bilbordy z tym!,0
"2:30, na stronie pełno i wreszcie w domu. A teraz zapowiada się na wolny weekend. 😮 już zapomniałem, co to takiego 😂",0
No i brawo. Jutro set daje awans i zwycięstwo w grupie. Przy 0:3 liczą się małe punkty.,0
@mzietara7 to nas się powinni bać :) 💪,0
"@minecrimson Mojej koleżanki nie przyjęli rok temu na filologie, w Poznaniu bez problemu 🤣",0
"@MariKruk @michalrachon Jak zwykle , naćpa się i prawie lewituje",0
@MalgorzataW5 Witaj  gwiazdo  tt😀😀😀😀😀,0
"@SabinaTreffler Tak, to nasz ;-) Zawsze ściemnia, że nie jadł",0
"@PerfSassyMaster A to spoko, nie zawsze musza być tłumy",0
@GreeboKrk @JustaBlaszczyk W jakimś artykule było że GD chce ją zatrzymać w Polkowicach 😂,0
Dzisiejszy dzień to jakiś koszmar,0
Mam wrażenie że mojemu tacie sprawia radość to że mnie denerwuje like dude mam po Tobie charakter więc Przestań. To. Robić. :'),0
RT @shaawty_16: Mam wrażenie że mojemu tacie sprawia radość to że mnie denerwuje like dude mam po Tobie charakter więc Przestań. To. Robić.…,0
"@K_Stanowski Wolał pajacować i udawać, że go ucho boli to jest nieprzygotowany do sezonu.",0
"@CrowdMedia_PL To nie jest poseł, to parodia posła. To tak jak z dziennikarzem @R_A_Ziemkiewicz to też jest parodia",0
"@Anita_Cz @Bekartsmekart Jeszcze nie ma daty, ale dam znać.",0
"@Marta_Kiermasz Na 100%, co je, kiedy przypalił jajecznicę, czy często placze, czy był kochany?",0
"@zmierczi93 @AlicjaRoslan @Jagiellonia1920 Jeśli dla Ciebie to wszystko to samo, to faktycznie.",0
@Jan_Kunert Ale to Ty masz mieć urlop.,0
@MalgorzataW5 Napisałem że się zastanowię. Noe pali się,0
@chandlersdance Sama niewiem czy będę bo mam zajęcia do 21 😩,0
Jak Edzio zareagował na akcję  #dividetourwarsaw,0
Nieodwracalne zmiany wykonawcy Kaliber 44\nhttps://t.co/OTQBfQnGRz,0
"@HeelPiTeRo @sirtimon90 Cały jeden z Widzewem był taki. W innych albo mielismy farta, albo ratowalismy punkt, albo jedno i drugie.",0
Pan były prezydent Lech Wałęsa ps Bolek rozważa czy przyjechać do sejmu. Pan prezydent myśli.Pan prezydent nie podjął jeszcze decyzji.,0
@MalgorzataW5 @trzaskowski_ Wstyd??? O czy ty mówisz!! Rafał i wstyd!!!,0
@Kasiek_KK Bo może Cię nie lubie ? 😂,0
@R_A_Ziemkiewicz @PatrykJaki Czemu nie widzę  swastyki na czole?,0
@Tomek20272179 Może @Tomek20272179 trochę przesadza ale cieszyć się nie ma z czego. Takim poziomem gry za wiele nie wywalczymy,0
"Dożyliśmy czasów komentowania wypowiedzi ludzi, których powinniśmy pytać \""po ile pietruszka\"" na bazarku.",0
"RT @Karolewski13: Dożyliśmy czasów komentowania wypowiedzi ludzi, których powinniśmy pytać \""po ile pietruszka\"" na bazarku.",0
@PHanejko Jak gram na Orliku to nikt mi wynagrodzenia za to niedaje a biegam i staram się na całego wiec uważam ze to słabe wytłumaczenie,0
@PaleGirl1 Z nim jest znacznie łatwiej 😄,0
@PerfSassyMaster @herronowa Też chcę wiedzieć czy ktoś odebrał,0
@KatarzynaPawlak Niezły Pistolet był z tego Ziuka :-),0
@prezydentpl Od @prezydentpl należało by wymagać bardziej wnikliwych oceń. A nie bezrefleksyjnego powtarzania obiegowych opinii.,0
@JustaBlaszczyk ładne widoki :) udanego wypoczynku :),0
"@78Eres No ok, udobruchałeś mnie, ale więcej nie proś",0
"Cavani strzela gola w 1/8 finału mistrzostw świata na takim luzie, jakby się bawił z dziećmi na plaży.",0
@MatkaPolka_ Dwa ważne spotkania służbowe bym wolał.A z dżemem ostrożnie😀😀😀😀,0
@PremierRP @pisorgpl @MorawieckiM @lucjuszn @MiastoSW Bo się zaklaskacie na amen,0
@p_stolarczyk premedytacją ? Zobacz sobie na powtorke.Nie dyskutuje dalej bo widze że jakiś zaślepiony fan Arsenalu,0
USB funkcjonuje w 4 wymiarach. \nNie pasuje.\nNie pasuje.\nNie pasuje.\nPasuje.,0
"@Tash_Witk to bardzo trudne, ale robim co możem 😉",0
"@jakubiak_marek @pisorgpl @PiotrGuzial PiS to kolorowa partia, wspiera lgbt,  liberalizuje ustawę aborcyjną, rozdział kościoła od państwa",0
@MajewskiMichal Wyszło blisko - Bułka 😉,0
"@SzukajWally Na tym, głównie, polega cykl #PlakatPolityczny",0
@wislaportal płacz dzieci i wyzywanie klubu za 3... 2... 1...,0
"Ijo ijo ijo policja tt przejechałem aresztować śmierdzącą @KrystPawlowicz, cały tt śmierdzi",1
"@ZbigSiedlewski Nie wiem jak Wy to robicie, ja bym nic nie widziała.",0
@Marcin21842830 @WojtekBieronski @MateuszMiga nic by Popo nie zrobił.Chyba że podawał do tyłu.,0
"Wyszła taka Legia z Sosnowcem, ale jutro wicemistrz vs mistrz, więc musi być lepiej. 😜",0
@Monika_Lind @AnitaSchelde @gorol56 @adamSzlapka Raczej na iloczyn. Oni w N mają iloczyn😁😁😁😁,0
@_Agatha_AB_ 😉 Póki co zapraszam tu: @DziadekSafek,0
@gregidzkowski To po co tak było gadać?,0
@BratWodza A mnie kojarzy się z Tytanikiem.Moze ktoś jakiś mem zmajstruje z nią?😁😁😁,0
@LBalcerowicz Jego profil na FB pełny rasistowskich postów działa nadal.,0
@MalgorzataW5 Mnie też to drażni. Ile można o tym w kółko pierdzielić. Ale sam fakt budujący.,0
"Kim są ludzie, którzy widząc numer czterdzieści cztery (44), automatycznie nie mówią \""A imię jego czterdzieści i cztery\""????",0
"RT @icstond: Kim są ludzie, którzy widząc numer czterdzieści cztery (44), automatycznie nie mówią \""A imię jego czterdzieści i cztery\""????",0
@fcklouboi To js nic nie wiedziałam i mi teraz smutno o k,0
"Dobrze, że są ujawniane te afery, tylko może w końcu ktoś odpowie za te rujnowanie państwa Polskiego za rządów PO-PSL #woronicza17",0
"RT @finezja999: Dobrze, że są ujawniane te afery, tylko może w końcu ktoś odpowie za te rujnowanie państwa Polskiego za rządów PO-PSL #woro…",0
#NAME?,0
"@R_A_Ziemkiewicz U mnie na osiedlu jest taki jeden casanova, wabi się Amor. Żadnej nie przepuści. Waży, ze dwa kilo, tylko o tym nie wie.",0
"@tvp_info @PatrykJaki Qurwa JAKI zacznij kopać rowy w Warszawie i zrób ,,,,Wenecjie,,,,",0
"RT @48Yanii: @tvp_info @PatrykJaki Qurwa JAKI zacznij kopać rowy w Warszawie i zrób ,,,,Wenecjie,,,,",0
@andrzejakub I kogo tak bardzo zabrakło z niepowołanych?,0
"@aneta_moscicka @RadekMatusiak W tytule jest, że został pobity, a w tekście nic takiego nie ma 😂",0
"@DawidWildstein Tylko wpisy pisdzielstwa, macie gówno między nogami, spokojnie @R_A_Ziemkiewicz @michalkarnowski",1
@kalafior1993 @wislaportal serio liczyles na 15 tys ? Kiedy ostatnio byla taka frekwencja nie licząc topowych meczów ?,0
JEDNAK BĘDĘ MIEĆ PRAKTYKI W RADIU HA,0
"Wiele kapitalnych zdjęć dziś się pojawiło. 👏 dla ekipy @a_hrechorowicz @prezydentpl: @KSitkowski1, Grzegorz Jakubowski, @biedrzyckiphoto",0
Czy mam jakiś wpływ na spierdalających followersów?,0
"@filipmfn @Wietnamczyk93 @PJetzu Piszecie, jakby doniesienia Gazzetty były na 100% pewne ;)",0
"Rozjebałem narodowców, rozjebałem narodowców, kiedyś koledzy, punkowcy, , rozjebałem narodowców",0
@hug_me_justin_b i jak kogo macie obok?,0
"@kibic_999 @Jagiellonia1920 @fkzalgiris Lepsze statystyki (kadra + najwyższa klasa rozgrywkowa) niż w \""zdolnego Polaka z niższej ligi\"".",0
"Ej, spotkaliście kogoś sławnego kiedyś? W pociągu, w pracy, na ulicy, w kościele, na imprezie czy coś? Pochwalcie się 😂 #tweetme",0
